"DATE","VWRET","topN"
2002-08-30,0.0126481502451635,30
2002-09-30,-0.114387988110474,30
2002-10-31,0.11709755135146,30
2002-11-29,0.0439721444571416,30
2002-12-31,-0.06223178400557,30
2003-01-31,-0.0271826507456186,30
2003-02-28,-0.0110111729833476,30
2003-03-31,0.0262972354677951,30
2003-04-30,0.0716769948437262,30
2003-05-30,0.0221956182126012,30
2003-06-30,0.0173455426880897,30
2003-07-31,0.0166679067972907,30
2003-08-29,0.00128099661923083,30
2003-09-30,0.00110827174370938,30
2003-10-31,0.0310422879116143,30
2003-11-28,-0.00247942625942121,30
2003-12-31,0.0502040421445861,30
2004-01-30,0.0206880601907996,30
2004-02-27,0.0076739657622774,30
2004-03-31,-0.021649034260599,30
2004-04-30,-0.0061970149408106,30
2004-05-28,0.00733148599710935,30
2004-06-30,0.0090162893670405,30
2004-07-30,-0.0253584471781863,30
2004-08-31,0.00622792351996677,30
2004-09-30,-0.0160413495863328,30
2004-10-29,0.00459034201301825,30
2004-11-30,0.0199260416883585,30
2004-12-31,0.025880447308622,30
2005-01-31,-0.0209832178854228,30
2005-02-28,0.018415122496309,30
2005-03-31,-0.0294760280496275,30
2005-04-29,-0.0114530559678857,30
2005-05-31,0.0264135822277347,30
2005-06-30,-0.0121000754785408,30
2005-07-29,0.0214524449351384,30
2005-08-31,-0.0103505190218455,30
2005-09-30,-0.000721725198168135,30
2005-10-31,-0.0127640864505377,30
2005-11-30,0.0387352413792373,30
2005-12-30,-0.0154131864704202,30
2006-01-31,0.00704969313380785,30
2006-02-28,0.00255242480547733,30
2006-03-31,0.0110294559538333,30
2006-04-28,0.00413722543061193,30
2006-05-31,-0.0252033782834801,30
2006-06-30,-0.000592874785847657,30
2006-07-31,0.0304159804665368,30
2006-08-31,0.0332329302693834,30
2006-09-29,0.0277703770856565,30
2006-10-31,0.0298152773814683,30
2006-11-30,0.0133021886944107,30
2006-12-29,0.0171181834559887,30
2007-01-31,0.00496087302766219,30
2007-02-28,-0.0373241926082339,30
2007-03-30,0.00807831639500912,30
2007-04-30,0.0463112331573552,30
2007-05-31,0.0320386437775031,30
2007-06-29,-0.0177350229289983,30
2007-07-31,-0.0192530976971597,30
2007-08-31,0.0283789679895777,30
2007-09-28,0.0421697747234456,30
2007-10-31,0.0195508073859033,30
2007-11-30,-0.0403222611224382,30
2007-12-31,0.00161569587696004,30
2008-01-31,-0.0647228909873699,30
2008-02-29,-0.0484612243958412,30
2008-03-31,0.0132548846244441,30
2008-04-30,0.0370339109223638,30
2008-05-30,-0.00827740769506142,30
2008-06-30,-0.0821782714872354,30
2008-07-31,0.0150940234011546,30
2008-08-29,0.0178973661220835,30
2008-09-30,-0.0329666885507976,30
2008-10-31,-0.124042165780419,30
2008-11-28,-0.057220582197269,30
2008-12-31,-0.000687719573949486,30
2009-01-30,-0.10062529007903,30
2009-02-27,-0.0851226285323414,30
2009-03-31,0.0839509021920893,30
2009-04-30,0.0550643172520762,30
2009-05-29,0.0583031461943645,30
2009-06-30,0.0109534141378907,30
2009-07-31,0.0672833315695018,30
2009-08-31,0.0264634872640839,30
2009-09-30,0.0242917597927803,30
2009-10-30,-0.0133769336692436,30
2009-11-30,0.0561963145458302,30
2009-12-31,-0.0041965551700526,30
2010-01-29,-0.0349775962974693,30
2010-02-26,0.0225119097121146,30
2010-03-31,0.0575914432497057,30
2010-04-30,0.00365717006714556,30
2010-05-28,-0.0801808815963966,30
2010-06-30,-0.0406070673024509,30
2010-07-30,0.0597058773888975,30
2010-08-31,-0.0398281522647003,30
2010-09-30,0.0762792882531996,30
2010-10-29,0.0321074071486625,30
2010-11-30,-0.00970482507975295,30
2010-12-31,0.0668757821261759,30
2011-01-31,0.0259644534391598,30
2011-02-28,0.024797096987219,30
2011-03-31,-0.00835654696529467,30
2011-04-29,0.0286498938059419,30
2011-05-31,-0.0173017570391156,30
2011-06-30,-0.0191275040197463,30
2011-07-29,-0.00349238532912459,30
2011-08-31,-0.0357028748206045,30
2011-09-30,-0.0396021199579301,30
2011-10-31,0.0795710566519857,30
2011-11-30,-0.000995461569793748,30
2011-12-30,0.0221949202480963,30
2012-01-31,0.0321411824776604,30
2012-02-29,0.048112731872131,30
2012-03-30,0.0483003928451088,30
2012-04-30,-0.0121477551001494,30
2012-05-31,-0.0492357880049004,30
2012-06-29,0.0500783187329056,30
2012-07-31,0.0217027026976079,30
2012-08-31,0.0204693608577021,30
2012-09-28,0.0294771455793707,30
2012-10-31,-0.0316876669989031,30
2012-11-30,-0.00387882506431654,30
2012-12-31,-0.00636016039285939,30
2013-01-31,0.0341025516379359,30
2013-02-28,0.0146470458253651,30
2013-03-28,0.0261010396092431,30
2013-04-30,0.0254113389251953,30
2013-05-31,0.0227885968825627,30
2013-06-28,-0.0191372925255855,30
2013-07-31,0.0439266707836227,30
2013-08-30,-0.0351054830042147,30
2013-09-30,0.0101319544779105,30
2013-10-31,0.0468482829928639,30
2013-11-29,0.0411145783129708,30
2013-12-31,0.0176872522382898,30
2014-01-31,-0.0479322106201585,30
2014-02-28,0.0332961441126635,30
2014-03-31,0.0217271126778028,30
2014-04-30,0.0422239903092152,30
2014-05-30,0.0133747041199742,30
2014-06-30,0.0130715605081943,30
2014-07-31,-0.00200875439532367,30
2014-08-29,0.0416290371600596,30
2014-09-30,-0.00367337269998922,30
2014-10-31,0.0105807098603004,30
2014-11-28,0.0274910575235608,30
2014-12-31,-0.0171626521251246,30
2015-01-30,-0.0327076566256224,30
2015-02-27,0.0588053149537454,30
2015-03-31,-0.0245343104938184,30
2015-04-30,0.0236618669170331,30
2015-05-29,0.0106899080632943,30
2015-06-30,-0.0229921279472447,30
2015-07-31,0.0312564764864649,30
2015-08-31,-0.0631632831807242,30
2015-09-30,-0.0169830842464968,30
2015-10-30,0.093256043072008,30
2015-11-30,0.0137852499638139,30
2015-12-31,-0.0120008305459512,30
2016-01-29,-0.0363936732090648,30
2016-02-29,-0.0170793146437857,30
2016-03-31,0.0682590988460318,30
2016-04-29,-0.00931301677216324,30
2016-05-31,0.0265649966278347,30
2016-06-30,0.00386712858550788,30
2016-07-29,0.0353181456185107,30
2016-08-31,0.00699348032049824,30
2016-09-30,0.00263325574712248,30
2016-10-31,-0.0130928704425695,30
2016-11-30,0.0173118642878976,30
2016-12-30,0.0291562468547457,30
2017-01-31,0.0163831545544224,30
2017-02-28,0.0413909294181934,30
2017-03-31,0.00827536451863948,30
2017-04-28,0.01179489518185,30
2017-05-31,0.0164471432875474,30
2017-06-30,-0.00366135930720288,30
2017-07-31,0.0261633749120668,30
2017-08-31,0.0110017417388058,30
2017-09-29,0.0074087061277578,30
2017-10-31,0.0463625503898039,30
2017-11-30,0.0298237867670012,30
2017-12-29,0.0159936955729864,30
2018-01-31,0.0694728786779943,30
2018-02-28,-0.0290135983430236,30
2018-03-29,-0.0436909644344662,30
2018-04-30,0.0139638658146372,30
2018-05-31,0.0343538925880528,30
2018-06-29,0.00470058247243652,30
2018-07-31,0.0378914722631101,30
2018-08-31,0.0524473717984709,30
2018-09-28,0.00357298664733714,30
2018-10-31,-0.0565635947984262,30
2018-11-30,0.0105798051139811,30
2018-12-31,-0.086977856268432,30
2019-01-31,0.0686307846713742,30
2019-02-28,0.0259008210978683,30
2019-03-29,0.0309701886785237,30
2019-04-30,0.0530537283700235,30
2019-05-31,-0.0657258905878638,30
2019-06-28,0.0669464031181858,30
2019-07-31,0.0185392139809194,30
2019-08-30,-0.0157618137386088,30
2019-09-30,0.0182312860577529,30
2019-10-31,0.0324576451152126,30
2019-11-29,0.0375538669666411,30
2019-12-31,0.0338594745984149,30
2020-01-31,0.0150477052604597,30
2020-02-28,-0.0850393638941999,30
2020-03-31,-0.0855315448998729,30
2020-04-30,0.140010504358478,30
2020-05-29,0.040450116479539,30
2020-06-30,0.0389042957101765,30
2020-07-31,0.0745415106866853,30
2020-08-31,0.104215512315942,30
2020-09-30,-0.0625418809600373,30
2020-10-30,-0.0383928326622417,30
2020-11-30,0.0970839909042908,30
2020-12-31,0.0479301534120614,30
2021-01-29,-0.00569980110970675,30
2021-02-26,0.000829280094019937,30
2021-03-31,0.0273844074360434,30
2021-04-30,0.0689214530566932,30
2021-05-28,-0.0123097262743385,30
2021-06-30,0.0471338115856504,30
2021-07-30,0.025383476750213,30
2021-08-31,0.0443676248653067,30
2021-09-30,-0.052712113183859,30
2021-10-29,0.0897595035274124,30
2021-11-30,0.0101364278191407,30
2021-12-31,0.0209841442680728,30
2022-01-31,-0.0578573012762449,30
2022-02-28,-0.0371441524781552,30
2022-03-31,0.0575081288161852,30
2022-04-29,-0.107988220554219,30
2022-05-31,-0.0192675172785205,30
2022-06-30,-0.0761068454020106,30
2022-07-29,0.110129524618842,30
2022-08-31,-0.0523637925884716,30
2022-09-30,-0.0874562879882693,30
2022-10-31,0.0501670560068176,30
2022-11-30,0.0384794804047721,30
2022-12-30,-0.0755534221834185,30
2023-01-31,0.066237613354923,30
2023-02-28,-0.00772279495757383,30
2023-03-31,0.0761132148898999,30
2023-04-28,0.0316747541792236,30
2023-05-31,0.0536863349598578,30
2023-06-30,0.06681893995431,30
2023-07-31,0.0332461816080602,30
2023-08-31,-0.00237746051994049,30
2023-09-29,-0.0484898616997165,30
2023-10-31,-0.0112823778305346,30
2023-11-30,0.0874903106054014,30
2023-12-29,0.0273519238824927,30
1970-01-30,0.0109094991024818,40
1970-02-27,0.0387312859568051,40
1970-03-31,0.00107205163155308,40
1970-04-30,-0.0820806590910436,40
1970-05-29,-0.0346279131322899,40
1970-06-30,-0.0456360672589853,40
1970-07-31,0.0628938081055425,40
1970-08-31,0.0541836865176269,40
1970-09-30,0.0354121723249052,40
1970-10-30,0.010569882317951,40
1970-11-30,0.0511908513062097,40
1970-12-31,0.0420046647248962,40
1971-01-29,0.0227863281700987,40
1971-02-26,0.0229093986393857,40
1971-03-31,0.0454387590699614,40
1971-04-30,0.0394074132259707,40
1971-05-28,-0.0349685601322562,40
1971-06-30,0.00459471056727512,40
1971-07-30,-0.0407720683673815,40
1971-08-31,0.0412140109892762,40
1971-09-30,0.0014009523649622,40
1971-10-29,-0.0292751110183844,40
1971-11-30,0.0109169348017006,40
1971-12-31,0.0809676713319616,40
1972-01-31,0.0208197593676786,40
1972-02-29,0.0327682725404416,40
1972-03-30,0.0148866734150413,40
1972-04-28,0.00865011833663234,40
1972-05-31,0.0323533144496973,40
1972-06-30,-0.00741407897079301,40
1972-07-31,0.019753291528683,40
1972-08-31,0.0324801670152396,40
1972-09-29,0.00341595723686213,40
1972-10-31,0.0108993952038044,40
1972-11-30,0.0241853318987558,40
1972-12-29,0.0273522986318526,40
1973-01-31,0.006972178929796,40
1973-02-28,-0.0274740684313166,40
1973-03-30,0.00971183375901024,40
1973-04-30,-0.0374711908971604,40
1973-05-31,-0.0056417584206261,40
1973-06-29,0.011416977966204,40
1973-07-31,0.020525673077547,40
1973-08-31,-0.0387470928560736,40
1973-09-28,0.00315077205695749,40
1973-10-31,0.0131021094339226,40
1973-11-30,-0.0823052380196715,40
1973-12-31,0.00928101019666193,40
1974-01-31,-0.0382059985569798,40
1974-02-28,-0.0130617010930314,40
1974-03-29,-0.0120819961840643,40
1974-04-30,-0.0278667042748942,40
1974-05-31,-0.0154862030390754,40
1974-06-28,-0.0140704223499907,40
1974-07-31,-0.0844032480841361,40
1974-08-30,-0.0856468222738235,40
1974-09-30,-0.142368233661028,40
1974-10-31,0.173124040947648,40
1974-11-29,-0.0520830145967318,40
1974-12-31,-0.0246946418363212,40
1975-01-31,0.102256108122991,40
1975-02-28,0.0796084514727297,40
1975-03-31,-0.00161991850092268,40
1975-04-30,0.0540585250606907,40
1975-05-30,0.0608080146337992,40
1975-06-30,0.0360669432270927,40
1975-07-31,-0.0727247482093274,40
1975-08-29,-0.0152193464143822,40
1975-09-30,-0.0359937794519026,40
1975-10-31,0.0669515700696872,40
1975-11-28,0.0232699978775091,40
1975-12-31,-0.0183849290030695,40
1976-01-30,0.106102881787961,40
1976-02-27,-0.0239677627789359,40
1976-03-31,0.0482640100626687,40
1976-04-30,-0.0108518948801596,40
1976-05-28,-0.000612020928022534,40
1976-06-30,0.0373920427144028,40
1976-07-30,-0.0100362944996773,40
1976-08-31,0.00182641179547108,40
1976-09-30,0.0286126624066808,40
1976-10-29,-0.0206056155779761,40
1976-11-30,-0.0143338591152093,40
1976-12-31,0.0491114496398486,40
1977-01-31,-0.0518026132047565,40
1977-02-28,-0.018525731473352,40
1977-03-31,-0.0210600358452214,40
1977-04-29,-0.009987506697011,40
1977-05-31,-0.0191489608848003,40
1977-06-30,0.0544598116251776,40
1977-07-29,-0.0132957369878241,40
1977-08-31,-0.0105189364671499,40
1977-09-30,-0.00314999324315201,40
1977-10-31,-0.0377218039366042,40
1977-11-30,0.0228332006432988,40
1977-12-30,0.00861324456796797,40
1978-01-31,-0.0606713473134233,40
1978-02-28,-0.0245735159034151,40
1978-03-31,0.00951395230878536,40
1978-04-28,0.100027148700032,40
1978-05-31,-0.000639197912610909,40
1978-06-30,-0.0245159212380439,40
1978-07-31,0.0612561254437913,40
1978-08-31,0.0393001004074755,40
1978-09-29,-0.0018150051325651,40
1978-10-31,-0.071725677035767,40
1978-11-30,0.0269469049980595,40
1978-12-29,0.030324561160451,40
1979-01-31,0.0295905924313417,40
1979-02-28,-0.0267663070497259,40
1979-03-30,0.0563751387077228,40
1979-04-30,0.0121467227548809,40
1979-05-31,-0.0232124241608177,40
1979-06-29,0.0301535342222512,40
1979-07-31,0.00291040147617955,40
1979-08-31,0.0589907772458668,40
1979-09-28,0.0116568229110505,40
1979-10-31,-0.0466453390690252,40
1979-11-30,0.0490110839600471,40
1979-12-31,0.00572732009389948,40
1980-01-31,0.07942548785243,40
1980-02-29,0.0476317949128014,40
1980-03-31,-0.120156327475496,40
1980-04-30,0.0403932285030309,40
1980-05-30,0.0367150921261149,40
1980-06-30,0.035335548563933,40
1980-07-31,0.0465766188943553,40
1980-08-29,0.00937971906930866,40
1980-09-30,0.0294931533589888,40
1980-10-31,0.0433822283094916,40
1980-11-28,0.163021269162542,40
1980-12-31,-0.0696528420951892,40
1981-01-30,-0.0699795596354462,40
1981-02-27,0.0161008021648534,40
1981-03-31,-0.0104682530431318,40
1981-04-30,-0.0483953071243809,40
1981-05-29,-0.0188250713424108,40
1981-06-30,0.0146031272225635,40
1981-07-31,0.0207917752765684,40
1981-08-31,-0.0590895249969208,40
1981-09-30,-0.0685681886491159,40
1981-10-30,0.0429406733431087,40
1981-11-30,0.0559436483373811,40
1981-12-31,-0.0334574372739791,40
1982-01-29,-0.0209488093253509,40
1982-02-26,-0.060997214785152,40
1982-03-31,-0.0120513591245497,40
1982-04-30,0.0365797838677393,40
1982-05-28,-0.00725736425179947,40
1982-06-30,-0.025854236514076,40
1982-07-30,-0.0243680507045348,40
1982-08-31,0.119813335557664,40
1982-09-30,0.0157446471845804,40
1982-10-29,0.0796794853129259,40
1982-11-30,0.0271775131150854,40
1982-12-31,0.0250394059377247,40
1983-01-31,0.0291234462209068,40
1983-02-28,0.0170920780973331,40
1983-03-31,0.0283054332674991,40
1983-04-29,0.0925643420277933,40
1983-05-31,-0.0350466541875559,40
1983-06-30,0.0479154539222395,40
1983-07-29,-0.0340998925437592,40
1983-08-31,0.0256414746274022,40
1983-09-30,0.00432187951377239,40
1983-10-31,-0.00442934168335426,40
1983-11-30,-0.00219734651864213,40
1983-12-30,-0.00144771765078997,40
1984-01-31,0.00771977278099732,40
1984-02-29,-0.00766822703707636,40
1984-03-30,0.00795398594312859,40
1984-04-30,0.0219240478073319,40
1984-05-31,-0.0420890607902926,40
1984-06-29,0.00614627577297632,40
1984-07-31,-0.00957517907517905,40
1984-08-31,0.10307236721205,40
1984-09-28,0.00608286521706572,40
1984-10-31,0.00189421496774714,40
1984-11-30,-0.00840123305095656,40
1984-12-31,0.0210171023026544,40
1985-01-31,0.0651389083485679,40
1985-02-28,0.0153674305419353,40
1985-03-29,-0.00575222999698068,40
1985-04-30,0.0115667870010932,40
1985-05-31,0.0702077931112196,40
1985-06-28,0.00698859154863158,40
1985-07-31,-0.000630261647412228,40
1985-08-30,-0.00380357775108035,40
1985-09-30,-0.0243019793621424,40
1985-10-31,0.0467388317281757,40
1985-11-29,0.0632163314952645,40
1985-12-31,0.0506481706543271,40
1986-01-31,-0.0112054736516191,40
1986-02-28,0.06223385434441,40
1986-03-31,0.0592134304045361,40
1986-04-30,-0.00245381584577184,40
1986-05-30,0.0500558868530671,40
1986-06-30,0.0161946725068057,40
1986-07-31,-0.0497002998671204,40
1986-08-29,0.079490135657619,40
1986-09-30,-0.081869345733945,40
1986-10-31,0.0350297533511068,40
1986-11-28,0.0321036998403138,40
1986-12-31,-0.0118635410171847,40
1987-01-30,0.132210186466982,40
1987-02-27,0.0246367970645952,40
1987-03-31,0.0437364532505987,40
1987-04-30,0.00227417496741184,40
1987-05-29,0.00105425751385563,40
1987-06-30,0.0516881092400765,40
1987-07-31,0.0340066170647544,40
1987-08-31,0.0497454279244567,40
1987-09-30,-0.0312410010542637,40
1987-10-30,-0.183612969282828,40
1987-11-30,-0.0967935256485354,40
1987-12-31,0.0607108795673459,40
1988-01-29,0.0338611012962335,40
1988-02-29,0.0299920144206755,40
1988-03-31,-0.0411823953539453,40
1988-04-29,0.0226568575615433,40
1988-05-31,0.0144886783212621,40
1988-06-30,0.0421858605148902,40
1988-07-29,0.00426039341831282,40
1988-08-31,-0.0341098624119978,40
1988-09-30,0.0364241548965741,40
1988-10-31,0.028221557905117,40
1988-11-30,-0.00549675798330113,40
1988-12-30,0.0165426846796662,40
1989-01-31,0.0772673179901948,40
1989-02-28,0.00312368981124965,40
1989-03-31,0.0188530695400351,40
1989-04-28,0.046762901186008,40
1989-05-31,0.0316955136283033,40
1989-06-30,-0.00817810857968349,40
1989-07-31,0.0833052774221789,40
1989-08-31,0.0145570437779887,40
1989-09-29,0.00486149331650485,40
1989-10-31,-0.00148570678390801,40
1989-11-30,0.0327075289523699,40
1989-12-29,0.0317089850659738,40
1990-01-31,-0.0608818711320518,40
1990-02-28,0.0112456047765037,40
1990-03-30,0.0254585652219162,40
1990-04-30,-0.00787474590800819,40
1990-05-31,0.0984141976753255,40
1990-06-29,-0.000161221955471572,40
1990-07-31,0.0101202418465138,40
1990-08-31,-0.0761197199152692,40
1990-09-28,-0.0265021051354339,40
1990-10-31,0.00935041977896955,40
1990-11-30,0.0574725953149462,40
1990-12-31,0.017348584683218,40
1991-01-31,0.0251717826500026,40
1991-02-28,0.0689350322398356,40
1991-03-28,0.0181349393776046,40
1991-04-30,-0.00625612786593367,40
1991-05-31,0.0312462998050165,40
1991-06-28,-0.0411427010170976,40
1991-07-31,0.0522886038266209,40
1991-08-30,0.0235417822422277,40
1991-09-30,-0.00769580750191168,40
1991-10-31,0.0163070197763982,40
1991-11-29,-0.0319535158248744,40
1991-12-31,0.110364076733988,40
1992-01-31,-0.0345553263875603,40
1992-02-28,-0.00492932980236202,40
1992-03-31,-0.0244703954633084,40
1992-04-30,0.0381626545284521,40
1992-05-29,0.0114792504924178,40
1992-06-30,-0.0172212335563823,40
1992-07-31,0.044778025023367,40
1992-08-31,-0.0137795069128321,40
1992-09-30,0.000418573095062047,40
1992-10-30,0.000303948880111262,40
1992-11-30,0.0193432924366164,40
1992-12-31,0.00357921203113835,40
1993-01-29,-0.00405422258792701,40
1993-02-26,0.013025062985006,40
1993-03-31,0.0139460746331384,40
1993-04-30,-0.0285343050673585,40
1993-05-28,0.0268525463502755,40
1993-06-30,0.000202468500907856,40
1993-07-30,-0.0165323370359163,40
1993-08-31,0.0331147239379296,40
1993-09-30,-0.0126924368392852,40
1993-10-29,0.0245046931848829,40
1993-11-30,-0.00163430794090432,40
1993-12-31,0.00337518029945357,40
1994-01-31,0.0322327705905593,40
1994-02-28,-0.0297640674702628,40
1994-03-31,-0.0429387502877754,40
1994-04-29,0.0179726425138986,40
1994-05-31,0.0231508601146139,40
1994-06-30,-0.0286247458710257,40
1994-07-29,0.0340978666713179,40
1994-08-31,0.0290134594622433,40
1994-09-30,-0.0199327441050156,40
1994-10-31,0.0350626699422785,40
1994-11-30,-0.0191836592073363,40
1994-12-30,0.0160749233465301,40
1995-01-31,0.0341751407002831,40
1995-02-28,0.0324413006778819,40
1995-03-31,0.0317397993122552,40
1995-04-28,0.0412030761648982,40
1995-05-31,0.0417270612350025,40
1995-06-30,0.0181307285382684,40
1995-07-31,0.032914773488414,40
1995-08-31,-0.0135428805155824,40
1995-09-29,0.0490138475515015,40
1995-10-31,0.0197601180535999,40
1995-11-30,0.0421422683823257,40
1995-12-29,0.0248363454293666,40
1996-01-31,0.0364168420312622,40
1996-02-29,0.0106013768416692,40
1996-03-29,0.00642406557535718,40
1996-04-30,0.00821878057322886,40
1996-05-31,0.0350601733325363,40
1996-06-28,0.0205481568644826,40
1996-07-31,-0.0316585964650619,40
1996-08-30,0.0177085220232558,40
1996-09-30,0.0635653306784118,40
1996-10-31,0.0415275971305225,40
1996-11-29,0.0741612332445077,40
1996-12-31,-0.019307165264168,40
1997-01-31,0.0957853808796118,40
1997-02-28,-0.00616412780636991,40
1997-03-31,-0.0400932996595561,40
1997-04-30,0.0913856187230479,40
1997-05-30,0.0492378642257173,40
1997-06-30,0.0482079326554313,40
1997-07-31,0.0667732113480524,40
1997-08-29,-0.0747460691135165,40
1997-09-30,0.0524238571914331,40
1997-10-31,-0.0228471153502125,40
1997-11-28,0.056762951560088,40
1997-12-31,0.00868347727703545,40
1998-01-30,0.0359335553565191,40
1998-02-27,0.068758868720389,40
1998-03-31,0.0520532845879813,40
1998-04-30,0.0197092091677435,40
1998-05-29,-0.0125245123857799,40
1998-06-30,0.0715315580049241,40
1998-07-31,0.00751940793732655,40
1998-08-31,-0.139850165361298,40
1998-09-30,0.058508893832911,40
1998-10-30,0.0686883334295374,40
1998-11-30,0.0768246333895187,40
1998-12-31,0.0696899482191215,40
1999-01-29,0.0560538061617565,40
1999-02-26,-0.0360190004918665,40
1999-03-31,0.038918030203022,40
1999-04-30,0.00665757274731183,40
1999-05-28,-0.0384725327039359,40
1999-06-30,0.0685439643543347,40
1999-07-30,-0.0307823827241897,40
1999-08-31,0.0123070196999679,40
1999-09-30,-0.0204672837045165,40
1999-10-29,0.0830405949303199,40
1999-11-30,0.0253882548174719,40
1999-12-31,0.0645578378402744,40
2000-01-31,-0.060032327017001,40
2000-02-29,-0.0141426994348932,40
2000-03-31,0.10274658945061,40
2000-04-28,-0.0491433672600861,40
2000-05-31,-0.044766156569381,40
2000-06-30,0.0580710450297397,40
2000-07-31,-0.0253105113317313,40
2000-08-31,0.0476749330256705,40
2000-09-29,-0.0800066204233186,40
2000-10-31,-0.01039843123082,40
2000-11-30,-0.0783711668815528,40
2000-12-29,-0.030410282143717,40
2001-01-31,0.0140329169604313,40
2001-02-28,-0.106741420561811,40
2001-03-30,-0.0729034428940831,40
2001-04-30,0.0853627380711408,40
2001-05-31,0.00155568283393996,40
2001-06-29,-0.0160017248407889,40
2001-07-31,-0.00788743667816214,40
2001-08-31,-0.0728801093873067,40
2001-09-28,-0.048807871640448,40
2001-10-31,0.0281837952997351,40
2001-11-30,0.0625787617127109,40
2001-12-31,-0.00230098611229221,40
2002-01-31,-0.0120303608557699,40
2002-02-28,-0.0226594333896414,40
2002-03-28,0.0212191792740088,40
2002-04-30,-0.0838662547831157,40
2002-05-31,-0.00622049314531889,40
2002-06-28,-0.0638983568851049,40
2002-07-31,-0.0592285906320347,40
2002-08-30,0.0131701650460247,40
2002-09-30,-0.112217107703613,40
2002-10-31,0.117896258529994,40
2002-11-29,0.0456956315831297,40
2002-12-31,-0.0624158131531826,40
2003-01-31,-0.02618637361323,40
2003-02-28,-0.0101537008952158,40
2003-03-31,0.021443130940529,40
2003-04-30,0.0783238771737044,40
2003-05-30,0.0243988383464247,40
2003-06-30,0.0164935353127915,40
2003-07-31,0.0198136847463856,40
2003-08-29,0.000377561870321006,40
2003-09-30,-0.000865121001223854,40
2003-10-31,0.0372841053514676,40
2003-11-28,-0.00327690741806509,40
2003-12-31,0.0516002934521541,40
2004-01-30,0.0198868157613667,40
2004-02-27,0.0063995369706025,40
2004-03-31,-0.0225240647168375,40
2004-04-30,-0.00920051046144901,40
2004-05-28,0.00949899401284992,40
2004-06-30,0.00993078661517892,40
2004-07-30,-0.0262875570879326,40
2004-08-31,0.00782378485937334,40
2004-09-30,-0.0114885411134214,40
2004-10-29,0.0074643070186577,40
2004-11-30,0.0202740814730728,40
2004-12-31,0.0309067384060377,40
2005-01-31,-0.0211850086050326,40
2005-02-28,0.0178033235033414,40
2005-03-31,-0.0272944669672164,40
2005-04-29,-0.00668456911339874,40
2005-05-31,0.028432185855499,40
2005-06-30,-0.0131373434408617,40
2005-07-29,0.0242375914842692,40
2005-08-31,-0.00952638325911591,40
2005-09-30,0.0024873175942707,40
2005-10-31,-0.0102094789494666,40
2005-11-30,0.0372195993694427,40
2005-12-30,-0.0119771147956902,40
2006-01-31,0.0107225128178435,40
2006-02-28,0.00242545014423479,40
2006-03-31,0.012157107637942,40
2006-04-28,0.00292442163059763,40
2006-05-31,-0.0245383275304232,40
2006-06-30,-0.00289017887304262,40
2006-07-31,0.0267175548875584,40
2006-08-31,0.0286683687926163,40
2006-09-29,0.0322051859220424,40
2006-10-31,0.0294962532662485,40
2006-11-30,0.0162590847974539,40
2006-12-29,0.019302917928752,40
2007-01-31,0.00410880627011885,40
2007-02-28,-0.0349986444017749,40
2007-03-30,0.0106610867236217,40
2007-04-30,0.0476986737632698,40
2007-05-31,0.0295435966379741,40
2007-06-29,-0.0190324556163213,40
2007-07-31,-0.0190586252504129,40
2007-08-31,0.025477312025013,40
2007-09-28,0.0371831815864252,40
2007-10-31,0.0196931916510341,40
2007-11-30,-0.0411397906075253,40
2007-12-31,-0.00261384023722116,40
2008-01-31,-0.0632585036982381,40
2008-02-29,-0.0449544148214587,40
2008-03-31,0.00453407492231266,40
2008-04-30,0.0367830541852993,40
2008-05-30,-0.00586403690304374,40
2008-06-30,-0.0790238260106726,40
2008-07-31,0.00492973648405945,40
2008-08-29,0.0137804218675154,40
2008-09-30,-0.0347823105147103,40
2008-10-31,-0.129664706397408,40
2008-11-28,-0.0614239760174783,40
2008-12-31,-0.00176708180289232,40
2009-01-30,-0.0993607026710686,40
2009-02-27,-0.090694461391114,40
2009-03-31,0.0843656368464527,40
2009-04-30,0.0540059420547349,40
2009-05-29,0.0508790429868319,40
2009-06-30,0.011273718927873,40
2009-07-31,0.0697674517448841,40
2009-08-31,0.0272331790950774,40
2009-09-30,0.0225128092562943,40
2009-10-30,-0.0103672357522399,40
2009-11-30,0.0540382314541968,40
2009-12-31,-0.000743077974455859,40
2010-01-29,-0.0334467659360176,40
2010-02-26,0.0232207985021559,40
2010-03-31,0.0597952309644817,40
2010-04-30,0.00677974274478995,40
2010-05-28,-0.0817077314393922,40
2010-06-30,-0.0440608633193275,40
2010-07-30,0.0631801464568112,40
2010-08-31,-0.0425172145081209,40
2010-09-30,0.0806830153508201,40
2010-10-29,0.0329062318637289,40
2010-11-30,-0.00800728385713924,40
2010-12-31,0.0683488595542638,40
2011-01-31,0.0226013815758857,40
2011-02-28,0.0236264605739058,40
2011-03-31,-0.00706157181337994,40
2011-04-29,0.0266849967694737,40
2011-05-31,-0.0174543031024352,40
2011-06-30,-0.0201805993910051,40
2011-07-29,-0.00461719638788854,40
2011-08-31,-0.0397825748927495,40
2011-09-30,-0.046663108837066,40
2011-10-31,0.0827905391918717,40
2011-11-30,-0.00216130479270873,40
2011-12-30,0.0225936535816249,40
2012-01-31,0.0355759094067643,40
2012-02-29,0.0489325149594389,40
2012-03-30,0.0448748146161086,40
2012-04-30,-0.0109400412283311,40
